"","protein","thetabar","Q","alphamin","direction","optimal_cutpoint","method","youden","acc","sensitivity","specificity","AUC","pos_class","neg_class","prevalence","outcome","predictor","boot","FN","TP","TN","FP","z_alpha","log_sens_sp","pref","corr_sens","corr_spec","talpha_val_q","inv_talpha_val","d_talpha_val_q","d_talpha_val_p","c1_prev","c1","z_c1","z_alphamin","cat_c1","cat_alphamin"
"SPARC","SPARC",-0.278022861471749,129.067571231318,1.03,"<=",-10.2479275134436,"maximize_metric",0.272727272727273,0.5,0.272727272727273,1,0.509090909090909,"COVID19","HC",0.6875,"class","x",NA,8,3,5,0,0.848345078839428,-1.29928298413026,"Sensitivity: 48",0.272727272727273,0.9999,-9.48655357828526,0.000162478913793203,10300.9700970108,6340.254289668,0.279773044760823,0.615500698473811,-1.35699101132189,0.848345078839428,"FN: 157","(0.8, Inf]"
"CDH5","CDH5",1.98572337690014,50.6621996002815,0.76,"<=",-8.24792751344358,"maximize_metric",0.316666666666667,0.764705882352941,0.916666666666667,0.4,0.633333333333333,"COVID19","HC",0.705882352941177,"class","x",NA,1,11,2,3,-0.628236366322219,0.829279354884525,"Neither: 137",0.916666666666667,0.4,0.747973033461799,0.752054635271633,4.36666666666667,6.01166663730747,0.573632312720178,1.37671755052843,1.32952733033628,-0.628236366322219,"FP: 7","(-0.8,0.8]"
"IGKV4-1","IGKV4-1",4.67106282705191,96.2933840007994,1,">=",-8.51356786933813,"maximize_metric",0.8,0.941176470588235,1,0.8,0.866666666666667,"COVID19","HC",0.705882352941177,"class","x",NA,0,12,4,1,0.684280473821467,0.22314355131421,"Neither: 137",0.9999,0.8,-1.38629436111989,0.390522156341611,6.25,4.2014229070666,0.280094860471106,0.672227665130655,-1.15678782877423,0.684280473821467,"FN: 157","(-0.8,0.8]"
"ENPP2","ENPP2",-0.110968464011816,39.8145540364649,1.16,"<=",-9.52703707700515,"maximize_metric",0.444444444444444,0.75,0.777777777777778,0.666666666666667,0.555555555555556,"COVID19","HC",0.75,"class","x",NA,2,7,2,1,1.55929170058392,0.154150679827258,"Sensitivity: 48",0.777777777777778,0.666666666666667,-0.933799564044149,0.509515223453748,4.74,3.98926525794546,0.280539047675489,0.841617143026468,-0.558971401007666,1.55929170058392,"Neither: 78","(0.8, Inf]"
"CST3","CST3",-0.718720633148361,165.372310073796,1.08,"<=",-9.35625109221002,"maximize_metric",0.0833333333333333,0.4375,0.333333333333333,0.75,0.458333333333333,"COVID19","HC",0.75,"class","x",NA,8,4,3,1,1.1217860872027,-0.810930216216329,"Sensitivity: 48",0.333333333333333,0.75,-1.23253040335384,0.337338450205339,5.54666666666667,4.58987316506872,0.275833723862303,0.827501171586908,-0.608790077617811,1.1217860872027,"Neither: 78","(0.8, Inf]"
"CD44","CD44",0.333229312508991,31.9135967252897,0.82,">=",-9.05481512246659,"maximize_metric",0.3,0.588235294117647,0.5,0.8,0.533333333333333,"COVID19","HC",0.705882352941177,"class","x",NA,6,6,4,1,-0.300107156286297,-0.470003629245736,"Neither: 137",0.5,0.8,-1.05642969764519,0.322577587937594,5.575,4.28392099240903,0.320173467295144,0.768416321508346,-0.81731480092332,-0.300107156286297,"FN: 157","(-0.8,0.8]"
"EFEMP1","EFEMP1",2.17680281946322,64.5818794973609,1.05,">=",-9.83201040001104,"maximize_metric",0.5,0.882352941176471,1,0.5,0.653846153846154,"COVID19","HC",0.764705882352941,"class","x",NA,0,13,2,2,0.957721482184735,0.693147180559945,"Sensitivity: 48",0.9999,0.5,-0.0693147180559945,0.709299678112662,4,4.74830363183162,0.36525412552551,1.18707590795791,0.660236116232498,0.957721482184735,"Neither: 78","(0.8, Inf]"
"IGKV6D-21","IGKV6D-21",6.78402758989031,44.2062651211912,0.87,"<=",-7.72695724481206,"maximize_metric",0.818181818181818,0.866666666666667,0.818181818181818,1,0.954545454545455,"COVID19","HC",0.733333333333333,"class","x",NA,2,9,4,0,-0.0266661479230294,-0.200670695462151,"Neither: 137",0.818181818181818,0.9999,-8.012883117969,0.000270728636057379,8701.13011301226,3214.68027497073,0.134347450303696,0.369455488335163,-2.22534405438771,-0.0266661479230294,"FN: 157","(-0.8,0.8]"
"PCOLCE","PCOLCE",-1.92601331886032,36.962907104763,1.18,">=",-9.96681441326058,"maximize_metric",0.380952380952381,0.7,0.714285714285714,0.666666666666667,0.476190476190476,"COVID19","HC",0.7,"class","x",NA,2,5,2,1,1.66866810392923,0.0689928714869516,"Sensitivity: 48",0.714285714285714,0.666666666666667,-0.963881111979674,0.496415342693074,4.77,4.00536777870895,0.359871318841774,0.83969974396414,-0.565738365947182,1.66866810392923,"Neither: 78","(0.8, Inf]"
"IGKV2D-24","IGKV2D-24",-0.330446820457601,25.7372278328722,1.07,"<=",-7.89117768753218,"maximize_metric",0.423076923076923,0.823529411764706,0.923076923076923,0.5,0.596153846153846,"COVID19","HC",0.764705882352941,"class","x",NA,1,12,2,2,1.06709788553004,0.613104472886409,"Sensitivity: 48",0.923076923076923,0.5,-0.0970406052783925,0.697496190430819,4,4.60840000606276,0.354492308158674,1.15210000151569,0.53679768483215,1.06709788553004,"Neither: 78","(0.8, Inf]"
