"","protein","thetabar","Q","alphamin","direction","optimal_cutpoint","method","youden","acc","sensitivity","specificity","AUC","pos_class","neg_class","prevalence","outcome","predictor","boot","FN","TP","TN","FP","z_alpha","log_sens_sp","pref","corr_sens","corr_spec","talpha_val_q","inv_talpha_val","d_talpha_val_q","d_talpha_val_p","c1_prev","c1","z_c1","z_alphamin","cat_c1","cat_alphamin"
"APOF","APOF",0.649490482035912,106.464466999089,1.13,">=",17.5428350266288,"maximize_metric",0.173773328389569,0.845890410958904,0.258064516129032,0.915708812260536,0.597453961191447,"COVID19","HC",0.106164383561644,"class","x",NA,23,8,239,22,-0.226360017795594,-1.26648880741413,"Neither: 216",0.258064516129032,0.915708812260536,-2.71842062378942,0.16584249356833,14.3559927729175,7.85666247577775,4.60769452018228,0.547274061784102,-2.28631245432549,-0.226360017795594,"FN: 159","(-0.8,0.8]"
"HABP2","HABP2",1.18544221200943,467.381041498638,1.19,">=",14.5559664987375,"maximize_metric",0.321178120617111,0.823943661971831,0.451612903225806,0.869565217391304,0.666071656253984,"COVID19","HC",0.109154929577465,"class","x",NA,17,14,220,33,-0.033664633543241,-0.655167932494729,"Neither: 216",0.451612903225806,0.869565217391304,-2.31068232011676,0.238218278899431,10.0548333333333,6.05871522360297,4.91772785111601,0.602567444207891,-2.0070751979503,-0.033664633543241,"FN: 159","(-0.8,0.8]"
"PLS1","PLS1",0.240206203721272,137.023572436019,1.05,"<=",16.5645070286151,"maximize_metric",0.25,0.523809523809524,0.75,0.5,0.532894736842105,"COVID19","HC",0.0952380952380952,"class","x",NA,1,3,19,19,-0.48328719679873,0.405465108108164,"Neither: 216",0.75,0.5,-0.0693147180559945,0.628840286896377,4,4.22928538149455,10.0445527810496,1.05732134537364,0.289478677415528,-0.48328719679873,"Neither: 186","(-0.8,0.8]"
"KPNB1","KPNB1",0.761905862141539,121.341553666377,1.28,"<=",10.8536996613688,"maximize_metric",0.261904761904762,0.870967741935484,0.333333333333333,0.928571428571429,0.571428571428571,"COVID19","HC",0.0967741935483871,"class","x",NA,2,1,26,2,0.255378442835288,-1.02450431651439,"Neither: 216",0.333333333333333,0.928571428571429,-3.32463564195685,0.135494191989156,18.6953846153846,10.279745156397,5.13197722861599,0.549854703065999,-2.27327995098319,0.255378442835288,"FN: 159","(-0.8,0.8]"
"PCOLCE","PCOLCE",0.0599353970163944,471.132975775487,1.01,"<=",13.1723649274678,"maximize_metric",0.368421052631579,0.454545454545455,1,0.368421052631579,0.526315789473684,"COVID19","HC",0.136363636363636,"class","x",NA,0,3,7,12,-0.611750786300298,0.998528830111127,"Neither: 216",0.9999,0.368421052631579,0.524415889137791,0.730114674481837,4.28630952380952,5.05156897272817,7.46405969585165,1.17853574145026,0.901623818658489,-0.611750786300298,"FP: 49","(-0.8,0.8]"
"PLEC","PLEC",0.337233828768794,90.121085375538,1.32,"<=",14.7082223790822,"maximize_metric",0.226351351351351,0.444444444444444,0.875,0.351351351351351,0.530405405405405,"COVID19","HC",0.177777777777778,"class","x",NA,1,7,13,24,0.383842032336857,0.912437162558165,"Neither: 216",0.875,0.351351351351351,0.13987802889314,0.754751036862113,3.97038461538461,4.52161374210349,5.26711278202019,1.13883519611247,0.7011319899663,0.383842032336857,"Neither: 186","(-0.8,0.8]"
"PPA1","PPA1",4.90744627388533,170.180091076053,1.5,"<=",15.9384996482398,"maximize_metric",0.947368421052631,0.95,1,0.947368421052632,0.95906432748538,"COVID19","HC",0.05,"class","x",NA,0,3,54,3,0.961928185093914,0.0540672212702758,"Sensitivity: 94",0.9999,0.947368421052632,-4.38962485811452,0.0975587547374169,29.0277777777778,15.9294026941165,10.4265181270581,0.548764111950426,-2.2787875480516,0.961928185093914,"FN: 159","(0.8, Inf]"
"FCN2","FCN2",0.29700794335382,354.298445386539,1.07,"<=",12.3454326895327,"maximize_metric",0.15615962984384,0.810909090909091,0.285714285714286,0.870445344129555,0.550173510699826,"COVID19","HC",0.101818181818182,"class","x",NA,20,8,215,32,-0.419055402047946,-1.11401265999505,"Neither: 216",0.285714285714286,0.870445344129555,-2.05767031729094,0.244433544096097,9.32748110465116,5.60833252412714,5.30405842813632,0.601269781327194,-2.01362852868577,-0.419055402047946,"FN: 159","(-0.8,0.8]"
"TGFBI","TGFBI",0.355907429484081,200.555135371313,1.39,">=",14.11731844073,"maximize_metric",0.2015625,0.601398601398601,0.6,0.6015625,0.551302083333333,"COVID19","HC",0.104895104895105,"class","x",NA,12,18,154,102,0.608653313964601,-0.00260078170005737,"Neither: 216",0.6,0.6015625,-0.969067283701236,0.543887385596453,4.50265342500637,3.89306512862963,7.37805451480553,0.864615763453773,-0.68370428996135,0.608653313964601,"Neither: 186","(-0.8,0.8]"
"ADIPOQ","ADIPOQ",0.461590206428688,443.951821147633,1.41,"<=",12.9327131849865,"maximize_metric",0.153441933788755,0.364130434782609,0.818181818181818,0.335260115606936,0.54860746190226,"COVID19","HC",0.0597826086956522,"class","x",NA,2,9,58,115,0.672885108715385,0.892177888489208,"Neither: 216",0.818181818181818,0.335260115606936,0.0689938172816168,0.754895656834459,3.88095802098951,4.2749458934008,17.3238771448259,1.10151819996003,0.512677329299914,0.672885108715385,"Neither: 186","(-0.8,0.8]"
