"","protein","thetabar","Q","alphamin","direction","optimal_cutpoint","method","youden","acc","sensitivity","specificity","AUC","pos_class","neg_class","prevalence","outcome","predictor","boot","FN","TP","TN","FP","z_alpha","log_sens_sp","pref","corr_sens","corr_spec","talpha_val_q","inv_talpha_val","d_talpha_val_q","d_talpha_val_p","c1_prev","c1","z_c1","z_alphamin","cat_c1","cat_alphamin"
"SAA4","SAA4",4.66611024277756,91.152645631688,0.54,">=",12.4566921689926,"maximize_metric",0.871794871794872,0.891304347826087,0.871794871794872,1,0.952380952380952,"COVID19","HC",0.847826086956522,"class","x",NA,5,34,7,0,-0.628373029084856,-0.137201121513485,"Neither: 258",0.871794871794872,0.9999,-4.97343779356671,0.000520399509789924,5401.4601460152,1039.12507354072,0.0345294834252967,0.192378550512367,-2.8930799660425,-0.628373029084856,"FN: 403","(-0.8,0.8]"
"FBRSL1","FBRSL1",5.37121398257943,115.565173690465,0.61,"<=",15.7585292216502,"maximize_metric",0.794871794871795,0.826086956521739,0.794871794871795,1,0.937728937728938,"COVID19","HC",0.847826086956522,"class","x",NA,8,31,7,0,-0.311155456913599,-0.2295744416445,"Neither: 258",0.794871794871795,0.9999,-5.61816861995508,0.000387128493508533,6101.39013901457,1577.0947559828,0.0463940648091537,0.258481218222428,-2.65628548296473,-0.311155456913599,"FN: 403","(-0.8,0.8]"
"FAM47A","FAM47A",-0.205432439166679,1041.70764067523,1.02,"<=",15.3396814151847,"maximize_metric",0.318681318681319,0.521739130434783,0.461538461538462,0.857142857142857,0.531135531135531,"COVID19","HC",0.847826086956522,"class","x",NA,21,18,6,1,1.54683318008948,-0.619039208406223,"Sensitivity: 101",0.461538461538462,0.857142857142857,-1.83376068580571,0.218121623843997,8.28333333333333,5.92968201502823,0.128487150921522,0.715856983705622,-1.01786358999464,1.54683318008948,"FN: 403","(0.8, Inf]"
"SERPINF2","SERPINF2",5.77720202923674,110.719761974962,0.63,">=",16.2346360461274,"maximize_metric",0.871794871794872,0.891304347826087,0.871794871794872,1,0.948717948717949,"COVID19","HC",0.847826086956522,"class","x",NA,5,34,7,0,-0.220521864864668,-0.137201121513485,"Neither: 258",0.871794871794872,0.9999,-5.80237742749461,0.000411274929668059,6301.37013701439,1533.19259938699,0.0436712031337637,0.243310988888112,-2.71062862429069,-0.220521864864668,"FN: 403","(-0.8,0.8]"
"PSG11","PSG11",1.33090991883062,53.589859474125,0.9,">=",11.9275780259973,"maximize_metric",0.652014652014652,0.804347826086957,0.794871794871795,0.857142857142857,0.772893772893773,"COVID19","HC",0.847826086956522,"class","x",NA,8,31,6,1,1.0030316277959,-0.0754237618172418,"Sensitivity: 101",0.794871794871795,0.857142857142857,-1.5817533863398,0.281459067274049,7.58333333333333,4.72850312512488,0.111917233730766,0.623538873642841,-1.34856762824793,1.0030316277959,"FN: 403","(0.8, Inf]"
"TJP1","TJP1",2.85957218926536,285.177625154918,0.45,">=",12.9944557381982,"maximize_metric",0.769230769230769,0.804347826086957,0.769230769230769,1,0.816849816849817,"COVID19","HC",0.847826086956522,"class","x",NA,9,30,7,0,-1.03622419330504,-0.262364264467491,"Specificity: 97",0.769230769230769,0.9999,-4.14449815963882,0.00059639273816067,4501.550155016,756.08727526512,0.0301469422332807,0.167961535299707,-2.98054715452185,-1.03622419330504,"FN: 403","(-Inf,-0.8]"
"SLC9A3R2","SLC9A3R2",0.568331800196488,1398.5082107488,0.86,">=",8.69269758066343,"maximize_metric",0.512820512820513,0.58695652173913,0.512820512820513,1,0.56043956043956,"COVID19","HC",0.847826086956522,"class","x",NA,19,20,7,0,0.821764443698035,-0.667829372575656,"Sensitivity: 101",0.512820512820513,0.9999,-7.92077871419923,0.000197857689373486,8601.14011401235,4347.69861675302,0.0907270607893031,0.50547933868326,-1.77148318554095,0.821764443698035,"FN: 403","(0.8, Inf]"
"RPS6KB1","RPS6KB1",6.19017317167391,95.266010571273,0.66,"<=",15.3844298185919,"maximize_metric",0.923076923076923,0.934782608695652,0.923076923076923,1,0.963369963369963,"COVID19","HC",0.847826086956522,"class","x",NA,3,36,7,0,-0.0845714767912718,-0.0800427076735364,"Neither: 258",0.923076923076923,0.9999,-6.07869063880391,0.000411938464463731,6601.34013401413,1603.52159851115,0.0435989606838404,0.242908495238539,-2.71207044621701,-0.0845714767912718,"FN: 403","(-0.8,0.8]"
"BAZ1A","BAZ1A",1.53604702084333,458.399704071883,0.69,">=",10.2082247763226,"maximize_metric",0.498168498168498,0.673913043478261,0.641025641025641,0.857142857142857,0.684981684981685,"COVID19","HC",0.847826086956522,"class","x",NA,14,25,6,1,0.0513789112821239,-0.290535141434187,"Neither: 258",0.641025641025641,0.857142857142857,-1.14074061227446,0.27562053994749,6.35833333333333,4.31188630059137,0.121718738195946,0.678147255663126,-1.15294823737971,0.0513789112821239,"FN: 403","(-0.8,0.8]"
"ELAVL2","ELAVL2",4.57168093766546,195.409371932505,0.54,">=",9.76355945782913,"maximize_metric",0.717948717948718,0.760869565217391,0.717948717948718,1,0.886446886446886,"COVID19","HC",0.847826086956522,"class","x",NA,11,28,7,0,-0.628373029084856,-0.331357135954442,"Neither: 258",0.717948717948718,0.9999,-4.97343779356671,0.000408851759111413,5401.4601460152,1322.23270580098,0.0439369749242713,0.244791717435226,-2.70532432473609,-0.628373029084856,"FN: 403","(-0.8,0.8]"
