"","protein","thetabar","Q","alphamin","direction","optimal_cutpoint","method","youden","acc","sensitivity","specificity","AUC","pos_class","neg_class","prevalence","outcome","predictor","boot","FN","TP","TN","FP","z_alpha","log_sens_sp","pref","corr_sens","corr_spec","talpha_val_q","inv_talpha_val","d_talpha_val_q","d_talpha_val_p","c1_prev","c1","z_c1","z_alphamin","cat_c1","cat_alphamin"
"KLKB1","KLKB1",2.45555700604472,560.718216676245,0.36,"<=",14.652466112836,"maximize_metric",0.546386946386946,0.737327188940092,0.728205128205128,0.818181818181818,0.815151515151515,"COVID19","HC",0.898617511520737,"class","x",NA,53,142,18,4,-0.677137312745309,-0.116501805500335,"Neither: 62",0.728205128205128,0.818181818181818,-0.284609372647905,0.3847456546829,3.98444444444444,3.60124735236534,0.10197019402639,0.903826719779365,-0.30689600412232,-0.677137312745309,"Neither: 35","(-0.8,0.8]"
"KNG1","KNG1",2.6962014370672,1379.68585997,0.59,"<=",17.8812942545536,"maximize_metric",0.588811188811189,0.847926267281106,0.861538461538462,0.727272727272727,0.82983682983683,"COVID19","HC",0.898617511520737,"class","x",NA,27,168,16,6,0.0502272182530861,0.169418151958047,"Neither: 62",0.861538461538462,0.727272727272727,-0.31755719975972,0.490460938235191,4.10208333333333,3.97015691447006,0.109192111098446,0.967839166554408,-0.10262758274494,0.0502272182530861,"Neither: 35","(-0.8,0.8]"
"LBP","LBP",2.15916190474427,215.667940669896,0.28,">=",14.2775310775977,"maximize_metric",0.536130536130536,0.728110599078341,0.717948717948718,0.818181818181818,0.8002331002331,"COVID19","HC",0.898617511520737,"class","x",NA,55,140,18,4,-0.930133671353446,-0.130686440492291,"Specificity: 22",0.717948717948718,0.818181818181818,-0.132175869631859,0.392653077198114,3.64222222222222,3.54508700588301,0.109811678034579,0.973330782579227,-0.0851034324786253,-0.930133671353446,"Neither: 35","(-Inf,-0.8]"
"LGALS3BP","LGALS3BP",2.1493877295765,132.345571915913,0.23,">=",14.7206320899141,"maximize_metric",0.591142191142191,0.705069124423963,0.682051282051282,0.909090909090909,0.826573426573427,"COVID19","HC",0.898617511520737,"class","x",NA,62,133,20,2,-1.08825639548353,-0.287340250537668,"Specificity: 22",0.682051282051282,0.909090909090909,-0.38281689448997,0.290229899672786,4.477,3.2862404411544,0.0828133419304329,0.734027348928837,-0.848738273585952,-1.08825639548353,"FN: 66","(-Inf,-0.8]"
"LRG1","LRG1",2.99311998241388,583.525096347243,0.37,">=",15.4872340920869,"maximize_metric",0.728904428904429,0.792626728110599,0.774358974358974,0.954545454545455,0.881351981351981,"COVID19","HC",0.898617511520737,"class","x",NA,44,151,21,1,-0.645512767919292,-0.20919970611393,"Neither: 62",0.774358974358974,0.954545454545455,-1.0678580822577,0.188931329061761,9.84761904761906,3.96807770873542,0.0454607920804385,0.402947929803887,-1.90523702816191,-0.645512767919292,"FN: 66","(-0.8,0.8]"
"LUM","LUM",2.51585911885986,1072.05414302372,0.57,"<=",15.2921753472361,"maximize_metric",0.617482517482518,0.764976958525346,0.753846153846154,0.863636363636364,0.84032634032634,"COVID19","HC",0.898617511520737,"class","x",NA,48,147,19,3,-0.0130218713989483,-0.135963497593135,"Neither: 62",0.753846153846154,0.863636363636364,-0.926042225779035,0.303849718366716,5.83578947368421,3.93008152426541,0.0759783770462382,0.673444705637111,-1.04206194002163,-0.0130218713989483,"FN: 66","(-0.8,0.8]"
"PGLYRP2","PGLYRP2",3.03245838229731,220.260662726809,0.32,"<=",15.3182993625568,"maximize_metric",0.739160839160839,0.80184331797235,0.784615384615385,0.954545454545455,0.885780885780886,"COVID19","HC",0.898617511520737,"class","x",NA,42,153,21,1,-0.803635492049378,-0.196041621536419,"Specificity: 22",0.784615384615385,0.954545454545455,-0.910979958808042,0.208428334446708,8.80000000000001,3.65765984437955,0.0468930749279429,0.415643164134039,-1.864725602552,-0.803635492049378,"FN: 66","(-Inf,-0.8]"
"PLG","PLG",1.50678319325796,648.717161211206,0.29,"<=",17.3634226500338,"maximize_metric",0.284615384615384,0.755760368663594,0.784615384615385,0.5,0.68951048951049,"COVID19","HC",0.898617511520737,"class","x",NA,42,153,11,11,-0.898509126527429,0.450585543388634,"Specificity: 22",0.784615384615385,0.5,0.984268996395122,0.662871872628995,4,5.50974578340364,0.155403086198564,1.37743644585091,1.20442743323338,-0.898509126527429,"FP: 1","(-Inf,-0.8]"
"PON1","PON1",2.99564920495561,487.92568166891,0.49,"<=",16.9861944827968,"maximize_metric",0.673193473193473,0.778801843317972,0.764102564102564,0.909090909090909,0.881351981351981,"COVID19","HC",0.898617511520737,"class","x",NA,46,149,20,2,-0.266018230007086,-0.173743072813963,"Neither: 62",0.764102564102564,0.909090909090909,-1.03105031216667,0.248148845568518,7.051,3.98299756321162,0.0637305102317953,0.56488406796364,-1.38848691201515,-0.266018230007086,"FN: 66","(-0.8,0.8]"
"PROS1","PROS1",0.175649822451437,984.323637290309,0.71,">=",15.8284993134243,"maximize_metric",0.165501165501166,0.32258064516129,0.256410256410256,0.909090909090909,0.537529137529138,"COVID19","HC",0.898617511520737,"class","x",NA,145,50,20,2,0.429721756165292,-1.26566637333128,"Neither: 62",0.256410256410256,0.909090909090909,-1.57955551173926,0.131727088743804,9.229,6.87563960167325,0.0840517050416949,0.745003749233205,-0.81371177365448,0.429721756165292,"FN: 66","(-0.8,0.8]"
