"","protein","thetabar","Q","alphamin","direction","optimal_cutpoint","method","youden","acc","sensitivity","specificity","AUC","pos_class","neg_class","prevalence","outcome","predictor","boot","FN","TP","TN","FP","z_alpha","log_sens_sp","pref","corr_sens","corr_spec","talpha_val_q","inv_talpha_val","d_talpha_val_q","d_talpha_val_p","c1_prev","c1","z_c1","z_alphamin","cat_c1","cat_alphamin"
"SERPIND1","SERPIND1",0.00635281689313341,52.4424831731077,1.08,">=",4.8174,"maximize_metric",0.35,0.666666666666667,0.65,0.7,0.545,"COVID19","HC",0.666666666666667,"class","x",NA,7,13,7,3,1.50374983578888,-0.0741079721537217,"Sensitivity: 42",0.65,0.7,-0.972149680248377,0.45169383241959,4.91428571428571,4.06889478044709,0.413986387545489,0.827972775090977,-0.664106155475713,1.50374983578888,"Neither: 57","(0.8, Inf]"
"GSN","GSN",1.36617519190768,54.2760485982523,0.54,"<=",4.97743,"maximize_metric",0.4,0.733333333333333,0.8,0.6,0.68,"COVID19","HC",0.666666666666667,"class","x",NA,4,16,6,4,-1.02314668622677,0.287682072451781,"Specificity: 49",0.8,0.6,0.251008415486303,0.582704433930027,3.78333333333333,4.42543256593994,0.584858929419375,1.16971785883875,0.65519091416245,-1.02314668622677,"Neither: 57","(-Inf,-0.8]"
"C2","C2",1.57967207447714,56.7398544256001,0.54,">=",1.40936,"maximize_metric",0.6,0.766666666666667,0.7,0.9,0.735,"COVID19","HC",0.666666666666667,"class","x",NA,6,14,9,1,-1.02314668622677,-0.251314428280906,"Specificity: 49",0.7,0.9,-1.08956959735636,0.251384567866389,7.02222222222222,4.09837025731689,0.291814337941867,0.583628675883734,-1.60738952485818,-1.02314668622677,"FN: 146","(-Inf,-0.8]"
"APOA4","APOA4",5.27839211625403,136.351194883074,0.74,"<=",6.003585,"maximize_metric",0.7,0.8,0.7,1,0.9,"COVID19","HC",0.666666666666667,"class","x",NA,6,14,10,0,-0.087259085480233,-0.356674943938732,"Neither: 116",0.7,0.9999,-6.81552586896204,0.000294688747046659,7401.26012601342,2512.38442150811,0.169726801837282,0.339453603674563,-2.55002037037461,-0.087259085480233,"FN: 146","(-0.8,0.8]"
"LDHB","LDHB",1.54939717291822,82.1713069931812,0.72,">=",-0.5431495,"maximize_metric",0.4,0.666666666666667,0.6,0.8,0.63,"COVID19","HC",0.666666666666667,"class","x",NA,8,12,8,2,-0.180847845554887,-0.287682072451781,"Neither: 116",0.6,0.8,-0.873171551270364,0.349494651223482,5.2,4.02781832623219,0.387290223676173,0.774580447352345,-0.870225701525211,-0.180847845554887,"FN: 146","(-0.8,0.8]"
"C8A","C8A",0.582045485716516,123.196275382797,0.77,">=",3.568745,"maximize_metric",0.4,0.666666666666667,0.6,0.8,0.6,"COVID19","HC",0.666666666666667,"class","x",NA,8,12,8,2,0.0531240546317479,-0.287682072451781,"Neither: 116",0.6,0.8,-0.964800624457779,0.345211894665074,5.3875,4.10898439100143,0.381344259025655,0.762688518051309,-0.916134152664132,0.0531240546317479,"FN: 146","(-0.8,0.8]"
"C8G","C8G",0.237498288751975,52.4424812592254,1.03,">=",4.445765,"maximize_metric",0.35,0.6,0.45,0.9,0.575,"COVID19","HC",0.666666666666667,"class","x",NA,11,9,9,1,1.26977793560225,-0.693147180559945,"Sensitivity: 42",0.45,0.9,-2.26946294559578,0.166557408863904,11.3777777777778,7.34790134557911,0.322905820850644,0.645811641701288,-1.36733397326155,1.26977793560225,"FN: 146","(0.8, Inf]"
"PFN1","PFN1",1.69240130492188,83.0943803892106,0.7,"<=",0.333330425,"maximize_metric",0.45,0.7,0.65,0.8,0.755,"COVID19","HC",0.666666666666667,"class","x",NA,7,13,8,2,-0.274436605629541,-0.207639364778244,"Neither: 116",0.65,0.8,-0.836519921995398,0.359613371877941,5.125,3.97655860840408,0.387956937405277,0.775913874810553,-0.865078043162736,-0.274436605629541,"FN: 146","(-0.8,0.8]"
"SERPINA6","SERPINA6",-0.15015895404799,23.383840933309,1.14,">=",3.94203,"maximize_metric",0.2,0.533333333333333,0.4,0.8,0.51,"COVID19","HC",0.666666666666667,"class","x",NA,12,8,8,2,1.78451611601284,-0.693147180559945,"Sensitivity: 42",0.4,0.8,-1.64285576604465,0.291385370751039,6.775,5.12598034617149,0.378301132558782,0.756602265117564,-0.939629957117293,1.78451611601284,"FN: 146","(0.8, Inf]"
"PLEK","PLEK",1.25812135933101,27.967293351067,0.85,"<=",-3.25266,"maximize_metric",0.45,0.7,0.65,0.8,0.73,"COVID19","HC",0.666666666666667,"class","x",NA,7,13,8,2,0.427479094930363,-0.207639364778244,"Neither: 116",0.65,0.8,-1.11140714155764,0.346561668422595,5.6875,4.21258718115697,0.370337334607206,0.740674669214412,-1.00111798313647,0.427479094930363,"FN: 146","(-0.8,0.8]"
