"","protein","thetabar","Q","alphamin","direction","optimal_cutpoint","method","youden","acc","sensitivity","specificity","AUC","pos_class","neg_class","prevalence","outcome","predictor","boot","FN","TP","TN","FP","z_alpha","log_sens_sp","pref","corr_sens","corr_spec","talpha_val_q","inv_talpha_val","d_talpha_val_q","d_talpha_val_p","c1_prev","c1","z_c1","z_alphamin","cat_c1","cat_alphamin"
"APOC2","APOC2",1.3769104204981,30.9694303103463,0.89,">=",0.00735504578348039,"maximize_metric",0.5275,0.754385964912281,0.6875,0.84,0.7525,"COVID19","HC",0.56140350877193,"class","x",NA,10,22,21,4,-0.073300723724429,-0.200340062296633,"Neither: 73",0.6875,0.84,-1.43746524300529,0.298365156750985,6.88392857142857,4.56494152760326,0.518070536530851,0.663130286759489,-1.37537478379099,-0.073300723724429,"FN: 64","(-0.8,0.8]"
"TTR","TTR",1.28503063458676,82.5452109610799,0.77,"<=",-0.271696464010067,"maximize_metric",0.59875,0.789473684210526,0.71875,0.88,0.73375,"COVID19","HC",0.56140350877193,"class","x",NA,9,23,22,3,-0.551428266026515,-0.202408315360692,"Neither: 73",0.71875,0.88,-1.47536787591691,0.255906085859213,7.81439393939394,4.66193347558346,0.466080358380557,0.596582858727113,-1.64707523902464,-0.551428266026515,"FN: 64","(-0.8,0.8]"
"ITIH3","ITIH3",3.77293894309543,75.9018447093866,0.55,">=",-0.700872732965331,"maximize_metric",0.72875,0.87719298245614,0.96875,0.76,0.92125,"COVID19","HC",0.56140350877193,"class","x",NA,1,31,19,6,-1.42799542691367,0.24268814738718,"Specificity: 30",0.96875,0.76,-0.386980569334528,0.466129506779213,4.19956140350877,3.89594409334533,0.724767667495704,0.927702614394501,-0.295176435243448,-1.42799542691367,"Neither: 60","(-Inf,-0.8]"
"LPA","LPA",1.15483775792649,73.8071957348851,1.16,"<=",-0.404790856014186,"maximize_metric",0.59,0.789473684210526,0.75,0.84,0.72875,"COVID19","HC",0.56140350877193,"class","x",NA,8,24,21,4,1.00248624645526,-0.113328685307003,"Sensitivity: 28",0.75,0.84,-1.97933765274643,0.282045419656274,8.25,5.28280320341205,0.500265454868565,0.640339782231763,-1.46842406665997,1.00248624645526,"FN: 64","(0.8, Inf]"
"IGHG1","IGHG1",1.70372664816362,80.5187804808214,1.01,">=",-0.198350645444048,"maximize_metric",0.50125,0.754385964912281,0.78125,0.72,0.7025,"COVID19","HC",0.56140350877193,"class","x",NA,7,25,18,7,0.404826818577657,0.0816439890405102,"Neither: 73",0.78125,0.72,-0.960476306268701,0.452113411998872,4.98214285714286,4.04089605108569,0.63365305460573,0.811075909895335,-0.771341024044801,0.404826818577657,"Neither: 60","(-0.8,0.8]"
"GSN","GSN",-0.219874584958291,18.8375824437587,0.84,">=",-0.214131131266959,"maximize_metric",0.0912500000000001,0.543859649122807,0.53125,0.56,0.4625,"COVID19","HC",0.56140350877193,"class","x",NA,15,17,14,11,-0.272520533016965,-0.0527040634905684,"Neither: 73",0.53125,0.56,-0.0170342092452446,0.574784325238313,3.98051948051948,4.18944509591785,0.822255486301169,1.0524870224655,0.214294501220933,-0.272520533016965,"Neither: 60","(-0.8,0.8]"
"C1QB","C1QB",0.533329152579788,19.680450685168,1.06,">=",-0.218913964264128,"maximize_metric",0.2875,0.649122807017544,0.6875,0.6,0.6025,"COVID19","HC",0.56140350877193,"class","x",NA,10,22,15,10,0.604046627870193,0.13613217432458,"Neither: 73",0.6875,0.6,-0.491092089446573,0.560227479556153,4.21666666666667,4.02955725648578,0.74658298971451,0.955626226834573,-0.181169651870177,0.604046627870193,"Neither: 60","(-0.8,0.8]"
"IGLL5","IGLL5",1.10483537552251,43.3117506078586,0.89,"<=",-0.457956589516182,"maximize_metric",0.3625,0.666666666666667,0.5625,0.8,0.655,"COVID19","HC",0.56140350877193,"class","x",NA,14,18,20,5,-0.073300723724429,-0.352220593589352,"Neither: 73",0.5625,0.8,-1.18471040010758,0.335563677498066,5.8375,4.32284266699818,0.578538900829522,0.740529793061787,-1.05936736293375,-0.073300723724429,"FN: 64","(-0.8,0.8]"
"IGKV2-24","IGKV2-24",0.582360397047392,49.7882688869704,1.13,"<=",-0.18858043690068,"maximize_metric",0.29625,0.649122807017544,0.65625,0.64,0.6075,"COVID19","HC",0.56140350877193,"class","x",NA,11,21,16,9,0.882954360879742,0.025073637552116,"Sensitivity: 28",0.65625,0.64,-0.766196130424414,0.515813485048745,4.49826388888889,3.98754257577109,0.692548884252023,0.886462571842589,-0.463551662754245,0.882954360879742,"Neither: 60","(0.8, Inf]"
"IGKV1-6","IGKV1-6",0.873476015221591,72.7174666410641,1.11,">=",0.0791638281277968,"maximize_metric",0.43375,0.701754385964912,0.59375,0.84,0.70125,"COVID19","HC",0.56140350877193,"class","x",NA,13,19,21,4,0.803266437162729,-0.346943536488508,"Sensitivity: 28",0.59375,0.84,-1.87899091020177,0.269256073628246,7.99702380952381,5.3404065915867,0.521718172791779,0.667799261173477,-1.35631225183052,0.803266437162729,"FN: 64","(0.8, Inf]"
"CFB","CFB",2.38819110846763,69.5834837155,0.79,"<=",-0.27908047971937,"maximize_metric",0.64375,0.824561403508772,0.84375,0.8,0.8025,"COVID19","HC",0.56140350877193,"class","x",NA,5,27,20,5,-0.4717403423095,0.0532445145188123,"Neither: 73",0.84375,0.8,-1.00145225373275,0.382253541858728,5.4625,4.02542351444412,0.575718466024616,0.736919636511509,-1.07410694351827,-0.4717403423095,"FN: 64","(-0.8,0.8]"
"C2","C2",1.89342773406587,175.305907586394,0.45,">=",-0.12973783654125,"maximize_metric",0.67875,0.824561403508772,0.71875,0.96,0.75625,"COVID19","HC",0.56140350877193,"class","x",NA,9,23,24,1,-1.82643504549874,-0.289419692350322,"Specificity: 30",0.71875,0.96,-1.38522002968429,0.158662255339628,12.8645833333333,4.67851743551339,0.284120492035226,0.36367422980509,-2.59799674533999,-1.82643504549874,"FN: 64","(-Inf,-0.8]"
"C4B_2","C4B_2",1.38508184976902,102.388425510145,0.84,"<=",0.0560338160344447,"maximize_metric",0.6125,0.807017543859649,0.8125,0.8,0.7475,"COVID19","HC",0.56140350877193,"class","x",NA,6,26,20,5,-0.272520533016965,0.0155041865359653,"Neither: 73",0.8125,0.8,-1.09308132692016,0.37320153259336,5.65,4.10146921064208,0.567127932887455,0.725923754095943,-1.11900103403896,-0.272520533016965,"FN: 64","(-0.8,0.8]"
"C4A","C4A",1.22504072625676,36.4845881022333,0.65,"<=",-0.217971577574575,"maximize_metric",0.46125,0.736842105263158,0.78125,0.68,0.695,"COVID19","HC",0.56140350877193,"class","x",NA,7,25,17,8,-1.0295558083286,0.138802402880459,"Specificity: 30",0.78125,0.68,-0.219987934976258,0.507890338082651,4.01654411764706,4.02309481688861,0.782524163468036,1.00163092923909,0.00665877299567446,-1.0295558083286,"Neither: 60","(-Inf,-0.8]"
"PROS1","PROS1",1.48073433580171,78.7902081099738,1.29,">=",-0.0691040738185864,"maximize_metric",0.4475,0.719298245614035,0.6875,0.76,0.66375,"COVID19","HC",0.56140350877193,"class","x",NA,10,22,19,6,1.52045775061586,-0.10025660373965,"Sensitivity: 28",0.6875,0.76,-1.64612993832754,0.376035708483872,6.30921052631579,4.56841089747791,0.565692173175705,0.724085981664903,-1.1265043083336,1.52045775061586,"FN: 64","(0.8, Inf]"
"IGHG3","IGHG3",0.00483754903335722,65.3164641368471,1.34,">=",-0.308013599461344,"maximize_metric",0.3275,0.666666666666667,0.6875,0.64,0.55625,"COVID19","HC",0.56140350877193,"class","x",NA,10,22,16,9,1.71967755990839,0.0715936531870088,"Sensitivity: 28",0.6875,0.64,-1.0744631839581,0.515967187848951,4.75347222222222,3.96060829462317,0.65094000459475,0.83320320588128,-0.680999495149859,1.71967755990839,"Neither: 60","(0.8, Inf]"
"IGHA1","IGHA1",0.398908028231085,28.5599386104007,1.07,"<=",-0.0977620864999517,"maximize_metric",0.31,0.666666666666667,0.75,0.56,0.555,"COVID19","HC",0.56140350877193,"class","x",NA,8,24,14,11,0.6438905897287,0.292136422801161,"Neither: 73",0.75,0.56,-0.339217990129482,0.605316169488318,4.09253246753247,4.12398771053924,0.78725469484213,1.00768600939793,0.0313805103231143,0.6438905897287,"Neither: 60","(-0.8,0.8]"
"IGHG2","IGHG2",1.57689998762157,79.446777994285,0.45,"<=",-0.344495128426142,"maximize_metric",0.5225,0.736842105263158,0.5625,0.96,0.71125,"COVID19","HC",0.56140350877193,"class","x",NA,14,18,24,1,-1.82643504549874,-0.534542150383307,"Specificity: 30",0.5625,0.96,-1.38522002968429,0.140518313353872,12.8645833333333,5.00584203707841,0.303998504276017,0.389118085473302,-2.49411433587122,-1.82643504549874,"FN: 64","(-Inf,-0.8]"
"IGHG4","IGHG4",0.915097522890494,78.6980581050065,1.18,"<=",0.166422212269262,"maximize_metric",0.6125,0.807017543859649,0.8125,0.8,0.73,"COVID19","HC",0.56140350877193,"class","x",NA,6,26,20,5,1.08217417017228,0.0155041865359653,"Sensitivity: 28",0.8125,0.8,-1.71615902459459,0.344929138478318,6.925,4.67276548550051,0.527162171198162,0.674767579133648,-1.3278619387535,1.08217417017228,"FN: 64","(0.8, Inf]"
"HBA2","HBA2",0.191173784015209,10.4636049494807,0.9,">=",-0.465157053386059,"maximize_metric",0.12375,0.596491228070175,0.84375,0.28,0.5275,"COVID19","HC",0.56140350877193,"class","x",NA,5,27,7,18,-0.0334567618659218,1.10306663901749,"Neither: 73",0.84375,0.28,1.10460858311934,0.819086353480379,5.17857142857143,7.17903414414725,1.08304394416015,1.38629624852499,1.57717389961679,-0.0334567618659218,"FP: 7","(-0.8,0.8]"
"CFHR2","CFHR2",1.99412268962257,76.1633256271859,0.66,"<=",-0.467899533975431,"maximize_metric",0.67,0.824561403508772,0.75,0.92,0.795,"COVID19","HC",0.56140350877193,"class","x",NA,8,24,23,2,-0.989711846470093,-0.20430046351273,"Specificity: 30",0.75,0.92,-1.55524954926512,0.2065998603386,9.70652173913044,4.88351446170082,0.393060024562986,0.503116831440622,-2.02867920049203,-0.989711846470093,"FN: 64","(-Inf,-0.8]"
"C1R","C1R",0.503372275211422,31.0996639343502,1.19,"<=",-0.163818222026983,"maximize_metric",0.35,0.684210526315789,0.75,0.6,0.6325,"COVID19","HC",0.56140350877193,"class","x",NA,8,24,15,10,1.12201813203079,0.22314355131421,"Sensitivity: 28",0.75,0.6,-0.676617215679792,0.568211719214176,4.325,3.97020915706462,0.71716205871832,0.917967435159449,-0.334923315147777,1.12201813203079,"Neither: 60","(0.8, Inf]"
"IGKC","IGKC",0.941601229843185,17.3172645393453,0.81,"<=",-0.0161554031801767,"maximize_metric",0.39375,0.684210526315789,0.59375,0.8,0.66625,"COVID19","HC",0.56140350877193,"class","x",NA,13,19,20,5,-0.392052418592486,-0.298153372319076,"Neither: 73",0.59375,0.8,-1.03810388300771,0.346106234413101,5.5375,4.16018938061219,0.586934167693594,0.7512757346478,-1.01549373314578,-0.392052418592486,"FN: 64","(-0.8,0.8]"
"IGLC7","IGLC7",1.17014577738285,89.0220841730421,0.61,"<=",-0.346251398237878,"maximize_metric",0.28625,0.614035087719298,0.40625,0.88,0.629375,"COVID19","HC",0.56140350877193,"class","x",NA,19,13,22,3,-1.18893165576263,-0.772953173828305,"Specificity: 30",0.40625,0.88,-1.11567237068332,0.237133236084994,6.66287878787879,4.39446791900415,0.51526947600603,0.659544929287718,-1.3900131144682,-1.18893165576263,"FN: 64","(-Inf,-0.8]"
"APOC3","APOC3",-0.0496775453219317,12.5163567272853,1.04,"<=",0.00249545540439545,"maximize_metric",0.105,0.56140350877193,0.625,0.48,0.4975,"COVID19","HC",0.56140350877193,"class","x",NA,12,20,12,13,0.524358704153178,0.263965545834465,"Neither: 73",0.625,0.48,0.0245268819740618,0.655990764161922,4,4.37601092512888,0.854689633814234,1.09400273128222,0.383795221509685,0.524358704153178,"Neither: 60","(-0.8,0.8]"
"CFHR1","CFHR1",1.12666928971151,123.321319192432,1.2,">=",-0.100437755220892,"maximize_metric",0.68375,0.842105263157895,0.84375,0.84,0.74875,"COVID19","HC",0.56140350877193,"class","x",NA,5,27,21,4,1.16186209388929,0.00445435034938037,"Sensitivity: 28",0.84375,0.84,-2.05961504678215,0.288851894882049,8.45238095238095,5.27931962500136,0.487965282240442,0.624595561267766,-1.53270471776396,1.16186209388929,"FN: 64","(0.8, Inf]"
"CPN1","CPN1",3.46940664087639,80.7358564986058,0.43,">=",-0.585308293269726,"maximize_metric",0.82625,0.912280701754386,0.90625,0.92,0.925,"COVID19","HC",0.56140350877193,"class","x",NA,3,29,23,2,-1.90612296921576,-0.0150584638742015,"Specificity: 30",0.90625,0.92,-0.95515419101824,0.276975950878183,7.08152173913044,3.72391673554548,0.410831182451775,0.525863913538272,-1.93580720312254,-1.90612296921576,"FN: 64","(-Inf,-0.8]"
"FGG","FGG",1.66276703746691,38.8742602350191,0.85,">=",-0.555745422482177,"maximize_metric",0.42625,0.736842105263158,0.90625,0.52,0.7375,"COVID19","HC",0.56140350877193,"class","x",NA,3,29,13,12,-0.232676571158458,0.555486394593411,"Neither: 73",0.90625,0.52,0.128141638699493,0.655171273902583,3.98237179487179,4.6323596538461,0.908762708752504,1.1632162672032,0.666380886712451,-0.232676571158458,"Neither: 60","(-0.8,0.8]"
"APOD","APOD",0.412577122414699,32.9649572119003,0.88,">=",-0.478704103544457,"maximize_metric",0.23,0.631578947368421,0.75,0.48,0.57375,"COVID19","HC",0.56140350877193,"class","x",NA,8,24,12,13,-0.113144685582936,0.44628710262842,"Neither: 73",0.75,0.48,0.24659018477196,0.667634372066099,4.02564102564103,4.68786959178365,0.909767685507377,1.16450263744944,0.671632891062366,-0.113144685582936,"Neither: 60","(-0.8,0.8]"
"SAA1","SAA1",7.76683184046716,125.469971752213,0.92,">=",-0.379632406214714,"maximize_metric",0.9375,0.964912280701754,0.9375,1,0.9875,"COVID19","HC",0.56140350877193,"class","x",NA,2,30,25,0,0.0462311618510926,-0.0645385211375712,"Neither: 73",0.9375,0.9999,-8.47340513681783,0.000285365335318507,9201.08010801181,3225.01778819106,0.273831454290935,0.350504261492397,-2.65176721388808,0.0462311618510926,"FN: 64","(-0.8,0.8]"
"JCHAIN","JCHAIN",1.42055054939608,22.4165515055568,1.03,">=",-0.360955088925333,"maximize_metric",0.50125,0.754385964912281,0.78125,0.72,0.74,"COVID19","HC",0.56140350877193,"class","x",NA,7,25,18,7,0.484514742294671,0.0816439890405102,"Neither: 73",0.78125,0.72,-0.992505701124399,0.451096210839462,5.02579365079365,4.05048515618599,0.629640161961403,0.805939407310596,-0.792312384348963,0.484514742294671,"Neither: 60","(-0.8,0.8]"
"ALB","ALB",2.60967107781337,141.669863251538,0.52,"<=",-0.292407286306688,"maximize_metric",0.795,0.894736842105263,0.875,0.92,0.86625,"COVID19","HC",0.56140350877193,"class","x",NA,4,28,23,2,-1.54752731248919,-0.0501497836854716,"Specificity: 30",0.875,0.92,-1.1899741138105,0.249967022683248,8.10869565217392,4.05352097763603,0.390545335479343,0.499898029413559,-2.04182095520619,-1.54752731248919,"FN: 64","(-Inf,-0.8]"
"CFI","CFI",-0.0754865500213701,69.6639029518578,0.8,"<=",-0.208506988777808,"maximize_metric",0.2875,0.649122807017544,0.6875,0.6,0.54125,"COVID19","HC",0.56140350877193,"class","x",NA,10,22,15,10,-0.431896380450993,0.13613217432458,"Neither: 73",0.6875,0.6,-0.120041836980135,0.561865497490026,4,4.16271326831711,0.813029935218186,1.04067831707928,0.166081809550948,-0.431896380450993,"Neither: 60","(-0.8,0.8]"
"SERPING1","SERPING1",0.293891480008037,25.3565677572295,0.99,">=",-0.0604886199564484,"maximize_metric",0.21125,0.596491228070175,0.53125,0.68,0.565,"COVID19","HC",0.56140350877193,"class","x",NA,15,17,17,8,0.325138894860642,-0.246860077931526,"Neither: 73",0.53125,0.68,-0.738520834736377,0.461090506178069,4.57904411764706,4.02123903910931,0.686080526544141,0.878183073976501,-0.497355273289392,0.325138894860642,"Neither: 60","(-0.8,0.8]"
"HBA1","HBA1",0.596307410385774,128.657648306285,0.62,"<=",-0.267907469579534,"maximize_metric",0.6125,0.807017543859649,0.8125,0.8,0.68625,"COVID19","HC",0.56140350877193,"class","x",NA,6,26,20,5,-1.14908769390412,0.0155041865359653,"Specificity: 30",0.8125,0.8,-0.689913404895533,0.394874364488599,4.825,3.85063781119163,0.623484101553049,0.798059649987902,-0.824483930492941,-1.14908769390412,"FN: 64","(-Inf,-0.8]"
"KRT1","KRT1",1.48523938492665,108.839456884872,0.71,">=",-0.0670535160965823,"maximize_metric",0.55875,0.771929824561403,0.71875,0.84,0.695625,"COVID19","HC",0.56140350877193,"class","x",NA,9,23,21,4,-0.790492037177558,-0.155888299725799,"Neither: 73",0.71875,0.84,-1.07621696984454,0.321752489734363,5.97321428571428,4.1086256699868,0.537376302128319,0.687841666724248,-1.27448293290518,-0.790492037177558,"FN: 64","(-0.8,0.8]"
"HPR","HPR",1.90949867166833,29.5460521234457,0.84,">=",0.0875355617433406,"maximize_metric",0.64375,0.824561403508772,0.84375,0.8,0.82375,"COVID19","HC",0.56140350877193,"class","x",NA,5,27,20,5,-0.272520533016965,0.0532445145188123,"Neither: 73",0.84375,0.8,-1.09308132692016,0.377485745502032,5.65,4.08866073431285,0.565356849324232,0.723656767135017,-1.12825670938967,-0.272520533016965,"FN: 64","(-0.8,0.8]"
"APOC1","APOC1",2.2140004092955,36.6797292118811,0.94,"<=",-0.538671849606982,"maximize_metric",0.63875,0.807017543859649,0.71875,0.92,0.82875,"COVID19","HC",0.56140350877193,"class","x",NA,9,23,23,2,0.125919085568106,-0.246860077931526,"Neither: 73",0.71875,0.92,-2.28580042017437,0.168440485051498,12.9021739130435,6.85531944163692,0.415102009155563,0.53133057171912,-1.91348788049417,0.125919085568106,"FN: 64","(-0.8,0.8]"
"CD5L","CD5L",0.318068934154976,37.8433023674568,0.52,"<=",-1.09468275568125,"maximize_metric",0.21,0.56140350877193,0.25,0.96,0.539375,"COVID19","HC",0.56140350877193,"class","x",NA,24,8,24,1,-1.54752731248919,-1.34547236659964,"Specificity: 30",0.25,0.96,-1.61339887704149,0.0984622966142168,14.5416666666667,6.92284894055068,0.371929563425001,0.476069841184001,-2.13910690269937,-1.54752731248919,"FN: 64","(-Inf,-0.8]"
"FCN3","FCN3",0.898685195220014,30.7787244831555,1.01,">=",-0.137271970495094,"maximize_metric",0.42125,0.719298245614035,0.78125,0.64,0.7,"COVID19","HC",0.56140350877193,"class","x",NA,7,25,16,9,0.404826818577657,0.199427024696894,"Neither: 73",0.78125,0.64,-0.590043528405166,0.535731203111708,4.35243055555556,4.01765918904396,0.721159407686391,0.923084041838581,-0.314033186031214,0.404826818577657,"Neither: 60","(-0.8,0.8]"
"ATRN","ATRN",0.704117076297722,46.2977385165801,1.04,"<=",-0.0450851576355281,"maximize_metric",0.31875,0.666666666666667,0.71875,0.6,0.585625,"COVID19","HC",0.56140350877193,"class","x",NA,9,23,15,10,0.524358704153178,0.180583936895414,"Neither: 73",0.71875,0.6,-0.46254976233377,0.564696282712469,4.2,4.04705474452917,0.752800361705575,0.963584462983136,-0.148677691649422,0.524358704153178,"Neither: 60","(-0.8,0.8]"
"F10","F10",0.141912600932084,16.880296963669,1.21,"<=",-0.513654155049042,"maximize_metric",0.13,0.526315789473684,0.25,0.88,0.52,"COVID19","HC",0.56140350877193,"class","x",NA,24,8,22,3,1.2017060557478,-1.25846098961001,"Sensitivity: 28",0.25,0.88,-2.4645305153093,0.177402734957386,10.9810606060606,7.78101168104241,0.553581807249051,0.708584713278785,-1.18979303040349,1.2017060557478,"FN: 64","(0.8, Inf]"
"PLG","PLG",1.06314588274826,55.8114268068868,0.89,">=",-0.197290154090495,"maximize_metric",0.23375,0.614035087719298,0.59375,0.64,0.598125,"COVID19","HC",0.56140350877193,"class","x",NA,13,19,16,9,-0.073300723724429,-0.0750098210048666,"Neither: 73",0.59375,0.64,-0.413890926385918,0.511895131753409,4.20659722222222,4.01273883237541,0.745246584634311,0.953915628331918,-0.18815369927269,-0.073300723724429,"Neither: 60","(-0.8,0.8]"
"F12","F12",1.27439259707384,35.0514037045133,0.68,">=",0.447139119431449,"maximize_metric",0.34875,0.649122807017544,0.46875,0.88,0.675,"COVID19","HC",0.56140350877193,"class","x",NA,17,15,22,3,-0.910023922753079,-0.629852330187632,"Specificity: 30",0.46875,0.88,-1.27303915422301,0.236569685350734,7.16666666666667,4.60345528401029,0.501830154506936,0.642342597768878,-1.46024695284397,-0.910023922753079,"FN: 64","(-Inf,-0.8]"
"SERPINC1","SERPINC1",-0.545197804300986,81.1445128897569,1.52,">=",-0.312431375643769,"maximize_metric",0.185,0.596491228070175,0.625,0.56,0.4925,"COVID19","HC",0.56140350877193,"class","x",NA,12,20,14,11,2.43686887336152,0.109814866007206,"Sensitivity: 28",0.625,0.56,-0.96957756142473,0.590253105139982,4.31168831168831,3.74662134234289,0.678863524473839,0.868945311326514,-0.535071296155381,2.43686887336152,"Neither: 60","(0.8, Inf]"
"AGT","AGT",1.49338745203404,168.315739970684,0.32,">=",0.866560127786512,"maximize_metric",0.4375,0.684210526315789,0.4375,1,0.685,"COVID19","HC",0.56140350877193,"class","x",NA,18,14,25,0,-2.34440654965934,-0.826678573184468,"Specificity: 30",0.4375,0.9999,-2.94714091063185,0.000845065919207712,3201.68016801715,380.350105479944,0.092810182251975,0.118797033282528,-3.59778363025387,-2.34440654965934,"FN: 64","(-Inf,-0.8]"
"A2M","A2M",1.32833144513825,38.0750545443044,0.69,">=",0.429742677154346,"maximize_metric",0.42875,0.684210526315789,0.46875,0.96,0.7275,"COVID19","HC",0.56140350877193,"class","x",NA,17,15,24,1,-0.870179960894572,-0.716863707177261,"Specificity: 30",0.46875,0.96,-2.16754750633752,0.0961623229858776,18.6145833333333,8.62474272167351,0.361978569740075,0.463332569267296,-2.19111075439624,-0.870179960894572,"FN: 64","(-Inf,-0.8]"
"C3","C3",0.00531403897554008,44.3127800188061,0.89,"<=",-0.0978445671225868,"maximize_metric",0.2075,0.614035087719298,0.6875,0.52,0.539375,"COVID19","HC",0.56140350877193,"class","x",NA,10,22,13,12,-0.073300723724429,0.279233017965253,"Neither: 73",0.6875,0.52,0.0726258130000186,0.628696369291831,3.98878205128205,4.40509483955634,0.862789768695747,1.10437090393056,0.426126492781711,-0.073300723724429,"Neither: 60","(-0.8,0.8]"
"C5","C5",2.16293107592665,194.224919192543,0.69,">=",-0.573224209022762,"maximize_metric",0.32375,0.684210526315789,0.84375,0.48,0.69625,"COVID19","HC",0.56140350877193,"class","x",NA,5,27,12,13,-0.870179960894572,0.564070138284803,"Specificity: 30",0.84375,0.48,0.510290356844465,0.673682448316223,4.05608974358974,5.03871587861111,0.97051520775303,1.24225946592388,0.989099190191923,-0.870179960894572,"FP: 7","(-Inf,-0.8]"
"KNG1","KNG1",1.12387169299165,160.646945706992,1.01,"<=",-0.307446964142886,"maximize_metric",0.26,0.614035087719298,0.5,0.76,0.55625,"COVID19","HC",0.56140350877193,"class","x",NA,16,16,19,6,0.404826818577657,-0.418710334858185,"Neither: 73",0.5,0.76,-1.1696950419518,0.367937809078167,5.5109649122807,4.31133068613983,0.611186453218191,0.782318660119285,-0.888751389650805,0.404826818577657,"FN: 64","(-0.8,0.8]"
"IGKV2D-28","IGKV2D-28",0.261225436426077,21.9963857820345,1,"<=",-0.200004385503234,"maximize_metric",0.27375,0.631578947368421,0.59375,0.68,0.55875,"COVID19","HC",0.56140350877193,"class","x",NA,13,19,17,8,0.36498285671915,-0.135634442821302,"Neither: 73",0.59375,0.68,-0.75377180237638,0.469489739434543,4.59558823529412,4.01494968119407,0.682541445802991,0.873653050627829,-0.515850494554059,0.36498285671915,"Neither: 60","(-0.8,0.8]"
"IGLV3-19","IGLV3-19",2.57305500808286,83.103456879359,0.7,"<=",-0.412024452221407,"maximize_metric",0.86625,0.929824561403509,0.90625,0.96,0.8825,"COVID19","HC",0.56140350877193,"class","x",NA,3,29,24,1,-0.830335999036065,-0.0576180782929973,"Specificity: 30",0.90625,0.96,-2.20014448453141,0.126659273268385,18.8541666666667,7.01517539024129,0.290684063131546,0.372075600808378,-2.56369555003204,-0.830335999036065,"FN: 64","(-Inf,-0.8]"
"IGHV4-39","IGHV4-39",2.49051411514111,66.7709794904524,0.88,">=",-0.0599996849843279,"maximize_metric",0.82625,0.912280701754386,0.90625,0.92,0.8675,"COVID19","HC",0.56140350877193,"class","x",NA,3,29,23,2,-0.113144685582936,-0.0150584638742015,"Neither: 73",0.90625,0.92,-2.12925380497953,0.191410846016223,12.2173913043478,5.98256927336564,0.382559756693198,0.489676488567294,-2.08355355679927,-0.113144685582936,"FN: 64","(-0.8,0.8]"
"IGHM","IGHM",0.0867040158468953,79.9803532497785,0.84,">=",0.758207273411181,"maximize_metric",0.17875,0.543859649122807,0.21875,0.96,0.53625,"COVID19","HC",0.56140350877193,"class","x",NA,25,7,24,1,-0.272520533016965,-1.47900375922416,"Neither: 73",0.21875,0.96,-2.65650217924579,0.0728399453230604,22.2083333333333,12.7832662792969,0.449692763108474,0.575606736778846,-1.73271674390155,-0.272520533016965,"FN: 64","(-0.8,0.8]"
"HBD","HBD",2.1888537610625,91.7341275717894,0.99,">=",-0.152481624392705,"maximize_metric",0.66125,0.824561403508772,0.78125,0.88,0.78125,"COVID19","HC",0.56140350877193,"class","x",NA,7,25,22,3,0.325138894860642,-0.119026706421641,"Neither: 73",0.78125,0.88,-1.96994919561311,0.238221607203031,9.39772727272727,5.4816392150309,0.455698544175785,0.583294136545005,-1.70133055697015,0.325138894860642,"FN: 64","(-0.8,0.8]"
"APOA1","APOA1",1.99003222909603,63.8715055551597,1.14,"<=",0.0522197718494782,"maximize_metric",0.64375,0.824561403508772,0.84375,0.8,0.8225,"COVID19","HC",0.56140350877193,"class","x",NA,5,27,20,5,0.922798322738249,0.0532445145188123,"Sensitivity: 28",0.84375,0.8,-1.64285576604465,0.351755527483005,6.775,4.56754721986809,0.526700555796597,0.674176711419645,-1.33027433892619,0.922798322738249,"FN: 64","(0.8, Inf]"
"FGA","FGA",1.24721450678609,114.991006249398,0.92,">=",-0.0369460651561922,"maximize_metric",0.1625,0.578947368421053,0.5625,0.6,0.586875,"COVID19","HC",0.56140350877193,"class","x",NA,14,18,15,10,0.0462311618510926,-0.0645385211375712,"Neither: 73",0.5625,0.6,-0.291295799656953,0.543918623555388,4.1,4.0594279563792,0.773519046566159,0.990104379604684,-0.0404019305587405,0.0462311618510926,"Neither: 60","(-0.8,0.8]"
"FGB","FGB",0.620786370007392,31.0222789942299,0.74,">=",-0.0576863798376177,"maximize_metric",0.15375,0.578947368421053,0.59375,0.56,0.55,"COVID19","HC",0.56140350877193,"class","x",NA,13,19,14,11,-0.670960151602036,0.0585215716196559,"Neither: 73",0.59375,0.56,0.123045695487032,0.58281130912564,3.93181818181818,4.28992378605984,0.852405376565358,1.09107888200366,0.371857702607629,-0.670960151602036,"Neither: 60","(-0.8,0.8]"
"APCS","APCS",-0.0375195263981429,31.6947013024537,1.08,"<=",-0.763478270708255,"maximize_metric",0.1925,0.56140350877193,0.3125,0.88,0.555,"COVID19","HC",0.56140350877193,"class","x",NA,22,10,22,3,0.683734551587207,-1.0353174382958,"Neither: 73",0.3125,0.88,-2.172277917307,0.188370972605955,10.0454545454545,6.86689022531846,0.534048306550502,0.683581832384643,-1.29187502398235,0.683734551587207,"FN: 64","(-0.8,0.8]"
